,ID,Country,Date,Amount,Controller_Processor,Quoted_Art,Type
548,ETid-839,DENMARK,2021-09-17,"67,200",Syddanmark Region,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
549,ETid-838,SPAIN,2021-09-16,"4,000",Frigorifica Botana S.L.,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
550,ETid-837,FRANCE,2021-09-15,"3,000",Société nouvelle de l’annuaire français,"Art. 16 GDPR, Art. 17 GDPR, Art. 30 GDPR, Art. 31 GDPR",Insufficient fulfilment of data subjects rights
551,ETid-836,DENMARK,2021-09-16,"10,000",Favrskov municipality,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
552,ETid-835,SPAIN,2021-09-13,"9,000",Website operator,"Art. 6 GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
553,ETid-834,SPAIN,2021-09-13,"1,000",Hairdressing salon,Art. 13 GDPR,Insufficient fulfilment of information obligations
554,ETid-833,SPAIN,2021-09-13,"1,000",GESTIONES AUTO LOW COST S. L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
555,ETid-832,CYPRUS,2021-09-06,"25,000",Hellenic Technical Enterprises Ltd.,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
556,ETid-831,CYPRUS,2021-09-06,"40,000",AC Omonia,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
557,ETid-830,CYPRUS,2021-09-06,"40,000",APOEL FC,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
558,ETid-829,ITALY,2021-07-22,"400,000",Atac s.p.a.,"Art. 5 GDPR, Art. 6 GDPR, Art. 30 GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
559,ETid-828,ITALY,2021-07-22,"30,000",Flowbird Italia s.r.l.,"Art. 5 GDPR, Art. 6 GDPR, Art. 30 GDPR",Non-compliance with general data processing principles
560,ETid-827,ITALY,2021-07-22,"800,000",Roma Capitale,"Art. 5 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 25 GDPR, Art. 28 GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
561,ETid-826,ITALY,2021-07-22,"200,000",Regione Lombardia,"Art. 5 (1) a), c) GDPR, Art. 6 (1) c), e) GDPR, Art. 6 (2) GDPR, Art. 6 (3) b) GDPR",Non-compliance with general data processing principles
562,ETid-825,IRELAND,2021-09-07,"1,400",Vodafone Ireland Limited,Art. 21 GDPR,Insufficient fulfilment of data subjects rights
563,ETid-824,DENMARK,2021-09-08,"53,800",Midtjylland Region,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
564,ETid-823,SPAIN,2021-09-02,"4,000","Automecanica Jerez, S.L.","Art. 5 (1) f) GDPR, Art. 32 GDPR, Art. 21 LSSI",Insufficient technical and organisational measures to ensure information security
565,ETid-822,SPAIN,2021-08-23,"1,800",Agency,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
566,ETid-821,SPAIN,2021-08-30,"6,000",Furnishyourspace S.L.,"Art. 5 (1) a) GDPR, Art. 6 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 21 (4) GDPR",Insufficient fulfilment of information obligations
567,ETid-820,IRELAND,2021-09-02,"225,000,000",WhatsApp Ireland Ltd.,"Art. 5 (1) a) GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 14 GDPR",Insufficient fulfilment of information obligations
568,ETid-819,SPAIN,2021-08-25,"120,000","Banco Bilbao Vizcaya Argentaria, S.A.",Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
569,ETid-818,SPAIN,2021-08-26,"1,000",Owners Association,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
570,ETid-817,POLAND,2021-08-13,"2,200",President of the Zgierz District Court,"Art. 5 (1) f) GDPR, Art. 25 (1) GDPR, Art. 32 (1) b), d), (2) GDPR",Insufficient technical and organisational measures to ensure information security
571,ETid-816,ROMANIA,2021-08-24,"3,000",Actamedica SRL,"Art. 28 (1) GDPR, Art. 32 GDPR, Art. 33 GDPR",Insufficient technical and organisational measures to ensure information security
572,ETid-815,SPAIN,2021-08-23,"2,000",Company owner,Art. 13 GDPR,Insufficient fulfilment of information obligations
573,ETid-814,SPAIN,2021-08-13,"1,000",Employer,Art. 13 GDPR,Insufficient fulfilment of information obligations
574,ETid-813,HUNGARY,2021-06-18,"28,400",Magyar Telekom Nyrt.,"Art. 5 (1) d) GDPR, Art. 6 (1) GDPR, Art. 12 (2), (3), (4) GDPR, Art. 17 (1) GDPR, Art. 25 GDPR",Insufficient fulfilment of data subjects rights
575,ETid-812,HUNGARY,2021-04-20,"2,800",Website operator,"Art. 5 (2) GDPR, Art. 24 GDPR",Non-compliance with general data processing principles
576,ETid-811,SPAIN,2021-08-03,"96,000","Vodafone España, S.A.U.","Art. 6 (1) GDPR, Art. 17 GDPR",Insufficient legal basis for data processing
577,ETid-810,SPAIN,2021-08-10,"2,000",DESPACHO TEJEDOR INFANTES CONSULTORES ASESORES,Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
578,ETid-809,NORWAY,2021-08-12,"9,600",Waxing Palace AS,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
579,ETid-808,ITALY,2021-06-10,"40,000",aiComply S.r.l.,"Art. 28 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
580,ETid-807,ITALY,2021-06-10,"40,000",Aeroporto Guglielmo Marconi di Bologna S.p.a.,"Art. 5 (1) f) GDPR, Art. 25 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security
581,ETid-806,SPAIN,2021-08-05,"6,000",Future Vinline S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
582,ETid-805,SPAIN,2021-08-09,"5,000",CLUB GIMNASIA RÍTMICA SAN ANTONIO,Art. 6 GDPR,Insufficient legal basis for data processing
583,ETid-804,SPAIN,2021-08-09,"1,000","BAZTANDIS, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
584,ETid-803,SPAIN,2021-07-30,"4,000",Gas inspector,Art. 6 (1) GDPR,Insufficient legal basis for data processing
585,ETid-802,SPAIN,2021-07-30,"2,000",Private Individual,Art. 6 (1) GDPR,Insufficient legal basis for data processing
586,ETid-801,SPAIN,2021-07-30,600,Private Individual,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
587,ETid-800,SPAIN,2021-07-27,"4,000",Private Individual,"Art. 5 (1) c), e) GDPR",Non-compliance with general data processing principles
588,ETid-799,SPAIN,2021-07-27,"3,000","INSTAPACK, S.L.","Art. 5 (1) a) GDPR, Art. 6 (1) a) GDPR",Insufficient legal basis for data processing
589,ETid-798,SPAIN,2021-07-27,"3,000","UST GLOBAL ESPAÑA, S.A.",Art. 5 (1) f) GDPR,Non-compliance with general data processing principles
590,ETid-797,SPAIN,2021-08-05,"3,000",Private Individual,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
591,ETid-796,SPAIN,2021-07-27,"1,000","APARTAMENTOS PLAYA DE COVACHOS, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
592,ETid-795,SPAIN,2021-07-27,"2,000",Vasco Andaluza de Inversiones S.L.,Art. 6 (1) GDPR,Insufficient legal basis for data processing
593,ETid-794,SPAIN,2021-07-27,"2,000",Gerco Fit S.L.,Art. 6 (1) GDPR,Insufficient legal basis for data processing
594,ETid-793,SPAIN,2021-07-27,"2,000",Body Tonic Shop S.L.,Art. 6 (1) GDPR,Insufficient legal basis for data processing
595,ETid-792,AUSTRIA,2021-08-02,"2,000,000",Unser Ö-Bonus Club GmbH,"Art. 6 GDPR, Art. 7 GDPR, Art. 12 GPDR",Insufficient legal basis for data processing
596,ETid-791,GERMANY,2020,"65,000",Company,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
597,ETid-790,ITALY,2021-07-22,"2,500,000",Deliveroo Italy s.r.l.,"Art. 5 (1) a), c), e) GDPR, Art. 13 GDPR, Art. 22 (3) GDPR, Art. 25 GDPR, Art. 30 (1) c), f), g) GDPR, Art. 32 GDPR, Art. 35 GDPR, Art. 37 (7) GDPR",Non-compliance with general data processing principles
598,ETid-789,SPAIN,2021-08-02,"3,000",Club Náutico el Estacio,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
599,ETid-788,SPAIN,2021-07-27,"60,000",PRA Iberia S.L.,"Art. 6 (1) GDPR, Art. 15 GDPR",Insufficient legal basis for data processing
600,ETid-787,ROMANIA,2021-07-30,200,Private Individual,"Art. 5 (1) a), b), (2) GDPR, Art. 6 (1) GDPR, Art. 14 (1), (4) GDPR",Insufficient legal basis for data processing
601,ETid-786,FINLAND,2021-07-05,"25,000",Higher Education Institution,"Art. 5 (1) c) GDPR, Art. 6 GDPR, § 3 Law 759/2004",Non-compliance with general data processing principles
602,ETid-785,SPAIN,2021-07-27,"2,000",Owners Association,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
603,ETid-784,SPAIN,2021-07-27,900,Owners Association,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
604,ETid-783,SPAIN,2021-07-27,"2,400",PODEMOS PARTIDO POLÍTICO,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
605,ETid-782,SPAIN,2021-07-27,"10,000","PERSONAL MARK, S.L.",Art. 17 GDPR,Insufficient fulfilment of data subjects rights
606,ETid-781,SPAIN,2021-07-27,"1,000","NEXTSTEPAGENCY, S.L.",Art. 13 GDPR,Insufficient fulfilment of information obligations
607,ETid-780,SPAIN,2021-07-27,500,Website operator,Art. 13 GDPR,Insufficient fulfilment of information obligations
608,ETid-779,SPAIN,2021-07-29,"3,000","UNIVERSIDAD A DISTANCIA DE MADRID, S.A.","Art. 17 (1) GDPR, Art. 21 LSSI",Insufficient fulfilment of data subjects rights
609,ETid-778,LUXEMBOURG,2021-07-16,"746,000,000",Amazon Europe Core S.à.r.l.,Unknown,Non-compliance with general data processing principles
610,ETid-777,SPAIN,2021-07-26,"2,520,000",Mercadona S.A.,"Art. 5 (1) c) GDPR, Art. 6 GDPR, Art. 9 GDPR, Art. 12 GDPR, Art. 13 GDPR, Art. 25 (1) GDPR, Art. 35 GDPR",Insufficient legal basis for data processing
611,ETid-776,FRANCE,2021-07-26,"400,000",Monsanto Company,"Art. 14 GDPR, Art. 28 GDPR",Insufficient fulfilment of information obligations
612,ETid-775,SPAIN,2021-07-26,"2,000",Fincas Miguel García S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
613,ETid-774,SPAIN,2021-07-26,"2,000",Intersumi S.C.,Art. 13 GDPR,Insufficient fulfilment of information obligations
614,ETid-773,ITALY,2021-05-27,"150,000",Azienda Provinciale per i Servizi Sanitari di Trento,"Art. 5 (1) a), f) GDPR, Art. 9 GDPR",Non-compliance with general data processing principles
615,ETid-772,ITALY,2021-05-27,"120,000",Azienda Usl della Romagna,"Art. 5 (1) f) GDPR, Art. 9 GDPR",Non-compliance with general data processing principles
616,ETid-771,FRANCE,2021-07-20,"1,750,000",SGAM AG2R LA MONDIALE,"Art. 5 (1) e) GDPR, Art. 13 GDPR, Art. 14 GDPR",Non-compliance with general data processing principles
617,ETid-770,THE NETHERLANDS,2021-04-09,"750,000",TikTok,Art. 12 GDPR,Insufficient fulfilment of information obligations
618,ETid-769,POLAND,2021-06-30,"3,000",Fundację Promocji Mediacji i Edukacji Prawnej Lex Nostra,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",Insufficient fulfilment of data breach notification obligations
619,ETid-768,SPAIN,2021-07-12,"45,000","Telefónica Móviles España, S.A.U.",Art. 6 GDPR,Insufficient legal basis for data processing
620,ETid-767,GREECE,2021-07-08,"5,000",Pediatrician,"Art. 12 (1) GDPR, Art. 15 (1) GDPR",Insufficient fulfilment of data subjects rights
621,ETid-766,SPAIN,2021-07-01,"6,000",Private Individual,Art. 6 (1) GDPR,Insufficient legal basis for data processing
622,ETid-765,SPAIN,2021-07-01,"1,000",Unknown,Art. 6 (1) GDPR,Insufficient legal basis for data processing
623,ETid-764,SPAIN,2021-07-07,"2,000",Homeowners Association,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
624,ETid-763,SPAIN,2021-07-02,"1,500",Private Individual,Art. 6 (1) a) GDPR,Insufficient legal basis for data processing
625,ETid-762,SPAIN,2021-07-06,"4,200",Marbella Resorts S.L.,Art. 28 (3) GDPR,Insufficient data processing agreement
626,ETid-761,SPAIN,2021-07-09,"1,500",Aparcamiento Arcusa S.L.U.,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
627,ETid-760,LUXEMBOURG,2021-06-29,"12,500",Unknown,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
628,ETid-759,DENMARK,2021-07-16,"67,900",Region of Syddanmark,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
629,ETid-758,GERMANY,2020,"7,000",Unknown,Art. 58 (1) f) GDPR,Insufficient cooperation with supervisory authority
630,ETid-757,DENMARK,2021-07-09,"80,700",Medicals Nordic I/S,Unknown,Non-compliance with general data processing principles
631,ETid-756,CROATIA,2021-07-05,Unknown,Insurance company,"Art. 13 GDPR, Art. 14 GDPR, Art 27 (1) of the National Implementation Law",Insufficient fulfilment of information obligations
632,ETid-755,SPAIN,2021-07-08,"4,000",Malagatrom S.L.U.,Art. 6 GDPR,Insufficient legal basis for data processing
633,ETid-754,SPAIN,2021-07-08,"50,000",Caixabank S.A.,Art. 6 (1) f) GDPR,Insufficient legal basis for data processing
634,ETid-753,LUXEMBOURG,2021-06-11,"15,000",Unknown,"Art. 38 (1), (3) GDPR, Art. 39 (1) a), b) GDPR",Lack of appointment of data protection officer
635,ETid-752,UNITED KINGDOM,2021-07-05,"29,000",Mermaids,"Art. 5 (1) f) GDPR, Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
636,ETid-751,THE NETHERLANDS,2021-05-31,"450,000",UWV (Dutch employee insurance service provider),Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
637,ETid-750,ITALY,2021-06-10,"20,000",Dentist,"Art. 5 (1) a), c) GDPR",Insufficient legal basis for data processing
638,ETid-749,LUXEMBOURG,2021-06-11,"7,600",Unknown,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
639,ETid-748,LUXEMBOURG,2021-06-11,"7,200",Unknown,"Art. 5 (1) c), e) GDPR, Art. 13 GDPR, Art. 32 (1) GDPR",Non-compliance with general data processing principles
640,ETid-747,ITALY,2021-05-13,"84,000",Comune di Bolzano,"Art. 5 (1) a), c) GDPR, Art. 6 GDPR, Art. 9 GDPR, Art. 13 GDPR, Art. 35 GDPR",Non-compliance with general data processing principles
641,ETid-746,DENMARK,2021-07-07,"53,800",Nordbornholms Byggeforretning Aps,"Art. 5 GDPR, Art. 6 GDPR",Insufficient legal basis for data processing
642,ETid-745,CROATIA,2021-07-05,Unknown,IT services company,"Art. 32 (1) b), (2) GDPR",Insufficient technical and organisational measures to ensure information security
643,ETid-744,FINLAND,2021-06-24,"8,500",Magazine publisher,"Art. 5 (1) a) GDPR, Art. 7 (2), (4) GDPR, Art. 12 (2) GDPR, Art. 21 (2) GDPR, Art. 24 (1) GDPR, Art. 28 (1), (3) GDPR",Insufficient legal basis for data processing
644,ETid-743,ITALY,2021-06-10,"2,600,000",Foodinho s.r.l.,"Art. 5 (1) a), c), e) GDPR, Art. 13 GDPR, Art. 22 (3) GDPR, Art. 25 GDPR, Art. 30 (1) a), b), c), f), g) GDPR, Art. 32 GDPR, Art. 35 GDPR, Art. 37 (7) GDPR",Non-compliance with general data processing principles
645,ETid-742,LUXEMBOURG,2021-04-08,"2,800",Unknown,"Art. 5 (1) e) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
646,ETid-741,POLAND,2021-06-21,"35,300",Sopockie Towarzystwo Ubezpieczeń ERGO Hestia S.A.,"Art. 33 (1) GDPR, Art. 34 (1) GDPR",Insufficient fulfilment of data breach notification obligations
647,ETid-740,ICELAND,2021-06-15,"34,000",Huppuís ehf,"Art. 5 (1) a), c) GDPR, Art. 6 (1) GDPR, Art. 12 (1) GDPR, Art. 13 (1), (2) GDPR",Non-compliance with general data processing principles
648,ETid-739,LITHUANIA,2020,"8,000",Unknown,"Art. 5 GDPR, Art. 13 GDPR, Art. 24 GDPR, Art. 35 GDPR",Non-compliance with general data processing principles
649,ETid-738,NORWAY,2021-06-04,"49,200",Moss municipality,"Art. 32 (1) b), d) GDPR",Insufficient technical and organisational measures to ensure information security
650,ETid-737,ITALY,2021-05-13,"2,856,169",Iren Mercato S.p.A.,"Art. 5 (1), (2) GDPR, Art. 6 (1) GDPR, Art. 7 (1) GDPR",Insufficient legal basis for data processing
651,ETid-736,SPAIN,2021-06-22,"10,000","TNT EXPRESS WORLDWIDE SPAIN, S.L.",Art. 5 (1) d) GDPR,Non-compliance with general data processing principles
652,ETid-735,NORWAY,2021-06-22,"24,800",Unknown,"Art. 5 GDPR, Art. 6 GDPR, Art. 13 GDPR, Art. 17 GDPR, Art. 21 GDPR",Insufficient legal basis for data processing
653,ETid-734,FRANCE,2021-06-14,"500,000",BRICO PRIVÉ,"Art. 5 (1) e) GDPR, Art. 13 GDPR, Art. 17 GDPR, Art. 32 GDPR, Art. 82 Loi informatique et libertés, Art. L. 34-5 CPCE",Non-compliance with general data processing principles
654,ETid-733,SWEDEN,2021-06-21,"1,600,000",Storstockholms Lokaltrafik,"Art. 5 (1) a), c) GDPR, Art. 6 (1) f) GDPR, Art. 13 GDPR",Insufficient legal basis for data processing
655,ETid-732,LITHUANIA,2021-06-21,"20,000",UAB VS FITNESS,"Art. 5 (1) a), c) GDPR, Art. 9 (1) GDPR, Art. 13 (1), (2) GDPR, Art. 30 GDPR, Art. 35 (1) GDPR",Non-compliance with general data processing principles
656,ETid-731,GREECE,2021-06-03,"15,000",PURPLE SEA MΟΝΟΠΡΟΣΩΠΗ ΙΚΕ,"Art. 5 (1) a), b) GDPR, Art. 5 (2) GDPR",Non-compliance with general data processing principles
657,ETid-730,DENMARK,2021-06-16,"27,000",Vejle Municipality,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
658,ETid-729,POLAND,2021-03-19,"4,900",Funeda Sp. z o.o.,"Art. 31 GDPR, Art. 58 (1) a), e) GDPR",Insufficient cooperation with supervisory authority
659,ETid-728,ROMANIA,2021-06-09,"2,000",La Santrade S.R.L.,"Art. 31 GDPR, Art. 58 GDPR",Insufficient cooperation with supervisory authority
660,ETid-727,SPAIN,2021-06-14,"1,200",Inmopiso Zaragoza S.L.,Art. 13 GDPR,Insufficient fulfilment of information obligations
661,ETid-726,LUXEMBOURG,2021-05-31,"18,000",Unknown,"Art. 38 (1), (2) GDPR, Art. 39 (1) a) GDPR",Lack of appointment of data protection officer
662,ETid-725,THE NETHERLANDS,2021-02-04,"12,000",Orthodontic Clinic,Art. 32 (1) GDPR,Insufficient technical and organisational measures to ensure information security
663,ETid-724,LIECHTENSTEIN,2020,"4,100",Unknown,Unknown,Non-compliance with general data processing principles
664,ETid-723,NORWAY,2021-05-28,"39,700",BRAbank ASA,"Art. 24 GDPR, Art. 32 (1), (2) GDPR",Insufficient technical and organisational measures to ensure information security
665,ETid-722,SWEDEN,2021-06-09,"34,800",Directorate of the Östra Skaraborg Rescue Service,"Art. 5 (1) a), c) GDPR, Art. 32 (1), (4) GDPR",Non-compliance with general data processing principles
666,ETid-721,POLAND,2021-04-27,"5,050",PNP S.A.,"Art. 31 GDPR, Art. 58 (1) e) GDPR",Insufficient cooperation with supervisory authority
667,ETid-720,ROMANIA,2021-06-09,"2,000",S.C. Dreamtime Call S.R.L.,"Art. 31 GDPR, Art. 58 GDPR",Insufficient cooperation with supervisory authority
668,ETid-719,SWEDEN,2021-06-07,"64,500",Voice Integrate Nordic AB,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security
669,ETid-718,SWEDEN,2021-06-07,"1,200,000",MedHelp AB,"Art. 5 (1) a), f) GDPR, Art. 6 GDPR, Art. 9 (1) GDPR, Art. 13 GDPR, Art. 32 GDPR",Non-compliance with general data processing principles
670,ETid-717,SWEDEN,2021-06-07,"50,000",Region Stockholm,"Art. 5 (1) a) GDPR, Art. 13 GDPR, Art. 14 GDPR",Insufficient fulfilment of information obligations
671,ETid-716,SWEDEN,2021-06-07,"25,000",Region Värmland,"Art. 5 (1) a) GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations
672,ETid-715,SWEDEN,2021-06-07,"25,000",Region Sörmland,"Art. 5 (1) a) GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations
673,ETid-714,LUXEMBOURG,2021-05-12,"1,000",Unknown,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
674,ETid-713,LUXEMBOURG,2021-05-12,"2,600",Unknown,"Art. 5 (1) c) GDPR, Art. 13 GDPR",Non-compliance with general data processing principles
675,ETid-712,LUXEMBOURG,2021-05-12,"2,400",Unknown,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles
676,ETid-711,LUXEMBOURG,2021-05-12,"1,900",Unknown,"Art. 5 (1) c), e) GDPR",Non-compliance with general data processing principles
